date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-26,Rumah Second,900.0,3,60,120,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-26,Rumah Second,3500.0,2,235,250,SHM,Matraman,Kota Jakarta Timur
2024-11-26,Rumah Second,3700.0,4,105,140,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-26,Rumah Second,1600.0,3,68,125,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,2600.0,4,75,140,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-26,Rumah Second,20000.0,7,687,550,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-26,Rumah Second,1000.0,3,107,108,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,4600.0,4,122,250,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,82000.0,5,2053,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,3000.0,9,137,137,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,3300.0,4,162,200,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,2000.0,2,112,100,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,1700.0,4,140,124,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-26,Rumah Second,4900.0,5,180,320,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,3500.0,4,77,220,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,25000.0,5,353,600,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,1300.0,3,139,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,6700.0,3,189,320,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,8000.0,4,220,341,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,5700.0,4,180,260,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,7500.0,4,210,400,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,350.0,2,59,59,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,10500.0,3,231,300,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,2300.0,4,53,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,4500.0,6,115,280,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,8500.0,4,247,530,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,11500.0,10,1083,536,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-26,Rumah Second,1400.0,3,60,120,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,350.0,1,48,48,SHM,Jatinegara,Kota Jakarta Timur
2024-11-26,Rumah Second,2800.0,3,160,250,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,4800.0,4,130,100,SHM,Tebet,Kota Jakarta Selatan
2024-11-26,Rumah Second,19500.0,5,369,600,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,5900.0,4,195,250,SHM,Kembangan,Kota Jakarta Barat
2024-11-26,Rumah Second,4900.0,4,120,234,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,2100.0,3,75,160,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,500.0,3,100,75,SHM,Menteng,Kota Jakarta Pusat
2024-11-26,Rumah Second,4500.0,3,160,130,SHM,Kembangan,Kota Jakarta Barat
2024-11-26,Rumah Second,2200.0,3,75,160,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,2700.0,4,98,150,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,2200.0,4,60,100,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,3200.0,3,139,180,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,4500.0,4,168,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,4500.0,5,286,189,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,13500.0,5,500,450,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,900.0,3,55,90,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,2400.0,4,105,165,SHM,Makasar,Kota Jakarta Timur
2024-11-26,Rumah Second,6900.0,6,340,500,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,1600.0,3,90,116,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,5500.0,4,234,205,HGB,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,10500.0,6,590,200,SHM,Makasar,Kota Jakarta Timur
2024-11-26,Rumah Second,9000.0,3,400,250,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,2900.0,3,102,102,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,2800.0,3,100,200,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-26,Rumah Second,6200.0,5,114,266,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,1900.0,2,97,60,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,13500.0,2,500,321,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,2300.0,5,71,230,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,23300.0,5,778,611,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,2900.0,4,102,144,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,4500.0,5,190,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,3400.0,5,126,200,SHM,Kembangan,Kota Jakarta Barat
2024-11-26,Rumah Second,5400.0,4,217,340,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,5000.0,6,170,275,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,650.0,2,60,60,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,6000.0,3,171,226,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,4500.0,8,285,450,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-26,Rumah Second,5000.0,4,205,290,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,3500.0,7,317,417,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,3300.0,4,95,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,7000.0,3,350,200,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,750.0,2,40,50,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,2700.0,5,109,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,8400.0,5,595,238,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,90.0,2,100,97,HGB,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,4600.0,5,225,300,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,3000.0,7,135,320,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,400.0,3,28,56,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,1300.0,3,87,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,15.0,3,100,75,SHM,Menteng,Kota Jakarta Pusat
2024-11-26,Rumah Second,2000.0,4,110,140,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,297000.0,3,2975,700,SHM,Menteng,Kota Jakarta Pusat
2024-11-26,Rumah Second,4000.0,5,190,300,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,3300.0,7,178,250,SHM,Tebet,Kota Jakarta Selatan
2024-11-26,Rumah Second,765.0,2,44,50,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,2500.0,3,173,150,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,255.0,1,15,30,SHM,Senen,Kota Jakarta Pusat
2024-11-26,Rumah Second,2000.0,2,80,60,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,1300.0,5,90,180,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,10500.0,5,308,310,SHM,Menteng,Kota Jakarta Pusat
2024-11-26,Rumah Second,1500.0,3,48,95,SHM,Matraman,Kota Jakarta Timur
2024-11-26,Rumah Second,5500.0,4,192,235,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,1800.0,5,92,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,50000.0,4,542,318,SHM,Menteng,Kota Jakarta Pusat
2024-11-26,Rumah Second,14500.0,6,430,550,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-26,Rumah Second,2400.0,4,105,165,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-26,Rumah Second,725.0,3,65,65,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-26,Rumah Second,479.0,2,21,40,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-26,Rumah Second,1600.0,4,105,130,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,1100.0,5,76,150,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,200.0,1,30,60,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,2600.0,3,132,170,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,2200.0,2,105,196,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,7500.0,7,294,272,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,2200.0,5,81,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,28000.0,4,500,348,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,7500.0,3,180,350,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,285.0,2,60,55,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-26,Rumah Second,3700.0,3,625,180,SHM,Cilincing,Kota Jakarta Utara
2024-11-26,Rumah Second,1900.0,5,82,156,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,285.0,2,60,55,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,20000.0,3,398,300,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,14200.0,6,407,407,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,1300.0,3,105,94,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,2000.0,4,90,180,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,495.0,3,28,57,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,4500.0,3,105,420,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,1500.0,3,72,126,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-26,Rumah Second,2500.0,5,162,200,SHM,Tambora,Kota Jakarta Barat
2024-11-26,Rumah Second,26000.0,4,384,350,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,535.0,1,30,40,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-26,Rumah Second,27500.0,5,710,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,1200.0,2,72,72,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,984.0,3,37,58,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-26,Rumah Second,45000.0,4,380,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,315.0,2,66,45,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,275.0,2,63,40,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,975.0,4,100,140,SHM,Cipayung,Kota Jakarta Timur
2024-11-26,Rumah Second,1500.0,4,67,130,SHM,Cipayung,Kota Jakarta Timur
2024-11-26,Rumah Second,3500.0,4,126,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,13500.0,3,500,321,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,3500.0,4,189,167,SHM,Kembangan,Kota Jakarta Barat
2024-11-26,Rumah Second,3700.0,1,154,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,5000.0,3,269,239,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-26,Rumah Second,17000.0,12,977,572,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-26,Rumah Second,1300.0,3,147,147,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,35000.0,7,868,487,SHM,Tebet,Kota Jakarta Selatan
2024-11-26,Rumah Second,2500.0,5,104,200,SHM,Pademangan,Kota Jakarta Utara
2024-11-26,Rumah Second,8199.999999999998,4,200,300,SHM,Tebet,Kota Jakarta Selatan
2024-11-26,Rumah Second,6500.0,4,323,250,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,1900.0,4,75,122,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-26,Rumah Second,3500.0,4,187,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,795.0,2,67,45,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,1900.0,4,102,75,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,995.0,3,60,75,SHM,Cipayung,Kota Jakarta Timur
2024-11-26,Rumah Second,2500.0,4,83,230,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,970.0,4,102,180,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-26,Rumah Second,1800.0,3,77,95,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,6000.0,7,340,300,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,3500.0,4,101,116,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,1300.0,2,41,82,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,1700.0,3,90,150,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,2400.0,3,90,150,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,2900.0,3,120,300,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-26,Rumah Second,1800.0,2,75,75,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,8500.0,6,380,650,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-26,Rumah Second,2400.0,4,88,128,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-26,Rumah Second,7200.0,3,201,310,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-26,Rumah Second,15000.0,5,271,1000,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,1400.0,2,90,150,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,16500.0,4,793,353,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,1700.0,5,90,175,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,260.0,2,60,55,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-26,Rumah Second,9200.0,4,240,357,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,2500.0,5,117,200,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,1500.0,4,202,127,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-26,Rumah Second,5300.0,4,460,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,2900.0,3,75,150,SHM,Senen,Kota Jakarta Pusat
2024-11-26,Rumah Second,2300.0,3,83,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,5000.0,5,141,236,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,20000.0,6,964,401,SHM,Pancoran,Kota Jakarta Selatan
2024-11-26,Rumah Second,1700.0,2,78,80,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,950.0,3,36,78,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,7900.0,6,374,900,SHM,Kembangan,Kota Jakarta Barat
2024-11-26,Rumah Second,1500.0,4,80,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,515.0,2,24,41,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-26,Rumah Second,1400.0,3,85,135,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,1600.0,3,66,120,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,635.0,2,60,45,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-26,Rumah Second,160.0,1,23,40,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,2600.0,5,201,250,SHM,Cipayung,Kota Jakarta Timur
2024-11-26,Rumah Second,625.0,2,72,45,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,2300.0,3,60,98,SHM,Kembangan,Kota Jakarta Barat
2024-11-26,Rumah Second,615.0,2,69,45,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,491.5,2,23,39,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-26,Rumah Second,21500.0,4,942,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,650.0,2,64,45,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,2300.0,5,96,144,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,554.0,2,26,41,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-26,Rumah Second,2200.0,3,84,90,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,3100.0,3,60,120,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,1400.0,4,83,135,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,620.0,2,60,45,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-26,Rumah Second,613.0,2,30,40,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-26,Rumah Second,1000.0,4,110,110,SHM,Senen,Kota Jakarta Pusat
2024-11-26,Rumah Second,10500.0,5,449,500,HGB,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,610.0,2,60,45,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,4300.0,5,160,235,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,600.0,2,60,45,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-26,Rumah Second,5600.0,7,276,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,4500.0,4,115,300,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,15500.0,10,259,350,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,2700.0,5,208,350,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-26,Rumah Second,4600.0,6,271,218,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,1400.0,2,72,72,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,400.0,2,60,36,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,400.0,2,60,36,SHM,Cilincing,Kota Jakarta Utara
2024-11-26,Rumah Second,8700.0,6,320,350,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,2500.0,3,100,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,1800.0,4,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-26,Rumah Second,8700.0,4,321,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,8900.0,4,404,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,65000.0,6,1382,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,3600.0,5,101,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-26,Rumah Second,17000.0,5,365,300,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,725.0,3,80,76,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-26,Rumah Second,630.0,3,40,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,2000.0,3,193,145,SHM,Makasar,Kota Jakarta Timur
2024-11-26,Rumah Second,800.0,3,38,80,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,2600.0,5,120,210,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,4000.0,3,320,100,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,1600.0,2,128,110,HGB,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,2500.0,4,255,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,2300.0,3,50,109,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,2600.0,4,90,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,55300.0,6,865,365,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-26,Rumah Second,20000.0,4,887,900,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-26,Rumah Second,1600.0,6,98,186,SHM,Kalideres,Kota Jakarta Barat
2024-11-26,Rumah Second,5000.0,5,337,300,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-26,Rumah Second,4700.0,5,196,300,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,1700.0,4,91,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,1100.0,2,103,60,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-26,Rumah Second,895.0,3,54,64,SHM,Ciracas,Kota Jakarta Timur
2024-11-26,Rumah Second,9000.0,4,321,280,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-26,Rumah Second,1400.0,3,100,95,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,12500.0,4,375,275,SHM,Tebet,Kota Jakarta Selatan
2024-11-26,Rumah Second,2300.0,4,176,122,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,15400.0,4,335,400,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,6400.0,3,166,258,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-26,Rumah Second,1600.0,3,112,100,SHM,Cilandak,Kota Jakarta Selatan
2024-11-26,Rumah Second,2800.0,5,149,225,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-26,Rumah Second,3600.0,4,120,200,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-26,Rumah Second,11400.0,4,580,220,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-26,Rumah Second,1200.0,3,90,72,SHM,Cengkareng,Kota Jakarta Barat
2024-11-26,Rumah Second,1000.0,3,30,80,SHM,Matraman,Kota Jakarta Timur
2024-11-25,Rumah Second,1300.0,3,87,120,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-25,Rumah Second,850.0,1,145,145,SHM,Koja,Kota Jakarta Utara
2024-11-25,Rumah Second,4500.0,4,168,250,SHM,Cilandak,Kota Jakarta Selatan
2024-11-25,Rumah Second,1700.0,3,62,100,SHM,Kalideres,Kota Jakarta Barat
2024-11-25,Rumah Second,1900.0,3,128,160,SHM,Kalideres,Kota Jakarta Barat
2024-11-25,Rumah Second,3500.0,3,105,180,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-25,Rumah Second,3300.0,3,97,180,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-25,Rumah Second,1800.0,4,154,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-25,Rumah Second,1200.0,3,48,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-25,Rumah Second,980.0,5,118,160,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-25,Rumah Second,605.0,2,60,45,SHM,Pancoran,Kota Jakarta Selatan
2024-11-25,Rumah Second,5500.0,3,280,300,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-25,Rumah Second,1400.0,3,62,64,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-25,Rumah Second,1400.0,5,1400,425,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-25,Rumah Second,9000.0,4,398,350,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-25,Rumah Second,38900.0,4,810,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-25,Rumah Second,705.0,3,60,60,SHM,Cilincing,Kota Jakarta Utara
